Date,Instructor_ID,Class_Type,Time_Slot,Session_Duration,3Day_Free_Trial,Subscribers,Pay_Per_Session,Evaluation_Score
2024-03-25,INST012,Meditation,Early Morning,45MIN,6,14,0,3.68
2024-03-25,INST020,Boxing,Evening,45MIN,0,10,17,4.19
2024-03-25,INST020,TRX Circuit Party,Evening,45MIN,2,7,9,4.1
2024-03-25,INST020,TRX Circuit Party,Evening,60MIN,7,7,5,4.11
2024-03-25,INST020,TRX Circuit Party,Afternoon,60MIN,3,15,21,4.31
2024-03-25,INST015,Hip Hop,Evening,15MIN,4,9,4,3.81
2024-03-25,INST015,Hip Hop,Early Morning,30MIN,7,7,15,3.93
2024-03-25,INST015,Aerobics,Early Morning,60MIN,9,19,14,4.06
2024-03-25,INST015,Aerobics,Afternoon,60MIN,8,15,5,3.92
2024-03-25,INST015,Hip Hop,Morning,60MIN,6,5,4,3.79
2024-03-25,INST015,Aerobics,Morning,45MIN,3,3,34,4.04
2024-03-25,INST015,Aerobics,Evening,30MIN,2,10,24,4
2024-03-25,INST008,Muscle and Hustle,Early Morning,30MIN,1,28,3,4.16
2024-03-25,INST008,Muscle and Hustle,Evening,75MIN,7,5,14,4.1
2024-03-25,INST008,Myobility,Early Morning,30MIN,2,32,4,4.22
2024-03-25,INST008,Myobility,Morning,30MIN,1,11,18,4.14
2024-03-25,INST008,Myobility,Afternoon,30MIN,8,36,1,4.29
2024-03-25,INST008,Muscle and Hustle,Morning,60MIN,9,7,11,4.11
2024-03-26,INST001,B.L.T.,Afternoon,15MIN,9,3,23,4.23
2024-03-26,INST001,Aerobics,Evening,60MIN,2,3,12,4.05
2024-03-26,INST001,Aerobics,Early Morning,45MIN,2,7,29,4.26
2024-03-26,INST001,Aerobics,Early Morning,30MIN,9,10,12,4.19
2024-03-26,INST018,Muscle and Hustle,Morning,60MIN,3,23,5,4.07
2024-03-26,INST018,Yoga,Afternoon,15MIN,0,9,5,3.9
2024-03-26,INST018,Yoga,Evening,15MIN,1,16,7,4
2024-03-26,INST018,Yoga,Evening,30MIN,7,21,2,4.06
2024-03-26,INST018,Muscle and Hustle,Early Morning,15MIN,2,14,1,3.93
2024-03-26,INST018,Muscle and Hustle,Afternoon,45MIN,8,9,27,4.2
2024-03-26,INST012,Meditation,Early Morning,30MIN,2,24,9,3.83
2024-03-26,INST012,Aerobics,Evening,15MIN,1,4,7,3.6
2024-03-26,INST014,Meditation,Evening,60MIN,7,20,2,3.69
2024-03-26,INST014,Hip Hop,Evening,60MIN,4,16,15,3.75
2024-03-26,INST014,Meditation,Early Morning,60MIN,0,9,4,3.53
2024-03-26,INST014,TRX Circuit Party,Evening,15MIN,0,6,9,3.55
2024-03-26,INST002,B.L.T.,Evening,60MIN,3,15,20,4.22
2024-03-26,INST002,B.L.T.,Afternoon,15MIN,0,10,17,4.11
2024-03-26,INST002,B.L.T.,Evening,60MIN,6,9,34,4.33
2024-03-26,INST002,B.L.T.,Evening,30MIN,7,9,8,4.08
2024-03-26,INST002,B.L.T.,Evening,30MIN,1,14,22,4.21
2024-03-26,INST002,B.L.T.,Afternoon,75MIN,3,12,15,4.14
2024-03-26,INST002,B.L.T.,Early Morning,45MIN,4,15,23,4.26
2024-03-26,INST020,B.L.T.,Morning,15MIN,6,7,4,4.09
2024-03-26,INST020,TRX Circuit Party,Morning,60MIN,8,17,19,4.36
2024-03-26,INST020,Hip Hop,Afternoon,60MIN,0,8,36,4.36
2024-03-26,INST019,B.L.T.,Evening,45MIN,3,9,4,3.64
2024-03-26,INST019,Meditation,Early Morning,60MIN,0,13,6,3.67
2024-03-26,INST019,Meditation,Afternoon,30MIN,0,20,9,3.77
2024-03-26,INST019,Meditation,Evening,45MIN,1,18,7,3.74
2024-03-26,INST019,Meditation,Evening,15MIN,9,23,1,3.81
2024-03-26,INST009,Hip Hop,Morning,45MIN,9,1,3,3.17
2024-03-26,INST009,Muscle and Hustle,Early Morning,75MIN,8,1,11,3.24
2024-03-26,INST009,Hip Hop,Early Morning,15MIN,8,18,9,3.39
2024-03-26,INST009,Muscle and Hustle,Early Morning,45MIN,8,14,1,3.27
2024-03-26,INST015,Aerobics,Morning,60MIN,7,6,6,3.83
2024-03-26,INST015,Aerobics,Evening,60MIN,7,29,1,4.01
2024-03-26,INST015,Aerobics,Evening,45MIN,4,17,5,3.9
2024-03-26,INST015,Aerobics,Early Morning,45MIN,4,37,5,4.1
2024-03-26,INST015,Aerobics,Early Morning,75MIN,0,14,9,3.87
2024-03-26,INST015,Aerobics,Evening,30MIN,7,4,13,3.88
2024-03-26,INST015,Hip Hop,Morning,60MIN,7,4,12,3.87
2024-03-26,INST008,Myobility,Morning,15MIN,5,0,28,4.17
2024-03-26,INST008,Muscle and Hustle,Early Morning,75MIN,7,22,2,4.15
2024-03-26,INST008,Muscle and Hustle,Afternoon,45MIN,9,10,11,4.14
2024-03-26,INST006,Hip Hop,Morning,75MIN,7,13,2,3.46
2024-03-26,INST006,TRX Circuit Party,Morning,45MIN,0,8,13,3.45
2024-03-26,INST006,TRX Circuit Party,Afternoon,30MIN,1,5,8,3.38
2024-03-26,INST006,Hip Hop,Early Morning,60MIN,1,4,4,3.33
2024-03-26,INST006,Myobility,Evening,30MIN,6,19,3,3.52
2024-03-26,INST006,Myobility,Early Morning,60MIN,3,24,7,3.58
2024-03-26,INST006,Myobility,Afternoon,45MIN,9,8,4,3.45
2024-03-26,INST007,Aerobics,Morning,45MIN,9,9,10,3.36
2024-03-26,INST007,Yoga,Early Morning,30MIN,2,16,6,3.32
2024-03-26,INST007,Aerobics,Early Morning,45MIN,8,19,1,3.36
2024-03-26,INST007,Yoga,Early Morning,30MIN,0,6,3,3.17
2024-03-26,INST007,Aerobics,Morning,30MIN,2,11,5,3.26
2024-03-26,INST007,Yoga,Afternoon,45MIN,6,23,5,3.42
2024-03-26,INST017,Muscle and Hustle,Evening,75MIN,5,5,3,3.73
2024-03-26,INST017,Muscle and Hustle,Early Morning,30MIN,3,13,26,4.02
2024-03-26,INST017,Pilates,Evening,15MIN,2,28,10,4
2024-03-26,INST017,Pilates,Evening,15MIN,7,30,6,4.03
2024-03-26,INST017,Meditation,Afternoon,60MIN,4,30,10,4.04
2024-03-26,INST017,Muscle and Hustle,Evening,15MIN,6,1,11,3.78
2024-03-26,INST010,Myobility,Early Morning,30MIN,3,17,9,3.77
2024-03-26,INST010,Myobility,Evening,15MIN,4,15,16,3.83
2024-03-26,INST010,Myobility,Early Morning,60MIN,6,26,7,3.87
2024-03-26,INST010,Myobility,Morning,75MIN,4,14,17,3.83
2024-03-26,INST010,Myobility,Morning,30MIN,7,0,7,3.62
2024-03-26,INST010,Myobility,Evening,75MIN,4,15,8,3.75
2024-03-26,INST010,Myobility,Early Morning,75MIN,8,1,27,3.84
2024-03-26,INST013,B.L.T.,Evening,60MIN,2,23,2,3.95
2024-03-26,INST013,B.L.T.,Early Morning,15MIN,4,4,18,3.94
2024-03-26,INST013,B.L.T.,Afternoon,30MIN,1,1,16,3.86
2024-03-26,INST013,B.L.T.,Afternoon,75MIN,0,0,44,4.12
2024-03-26,INST013,B.L.T.,Morning,15MIN,3,4,14,3.89
2024-03-26,INST013,B.L.T.,Morning,15MIN,6,27,9,4.1
2024-03-26,INST011,Muscle and Hustle,Morning,45MIN,8,3,14,4.13
2024-03-26,INST011,Yoga,Evening,45MIN,9,28,4,4.29
2024-03-26,INST011,Yoga,Afternoon,45MIN,0,19,9,4.16
2024-03-26,INST011,Muscle and Hustle,Early Morning,45MIN,6,2,11,4.07
2024-03-26,INST005,Aerobics,Early Morning,75MIN,8,12,1,3.69
2024-03-26,INST005,Aerobics,Evening,30MIN,2,10,3,3.63
2024-03-26,INST005,TRX Circuit Party,Early Morning,45MIN,2,7,10,3.67
2024-03-26,INST005,Aerobics,Early Morning,45MIN,8,9,5,3.7
2024-03-26,INST005,Aerobics,Morning,60MIN,3,12,23,3.86
2024-03-26,INST005,TRX Circuit Party,Evening,75MIN,9,14,14,3.85
2024-03-26,INST005,Aerobics,Afternoon,60MIN,7,9,3,3.67
2024-03-26,INST016,B.L.T.,Early Morning,15MIN,5,6,19,3.9
2024-03-26,INST016,B.L.T.,Evening,75MIN,5,18,3,3.86
2024-03-26,INST016,Hip Hop,Evening,45MIN,8,19,13,4
2024-03-26,INST016,Hip Hop,Afternoon,45MIN,8,34,3,4.05
2024-03-26,INST016,Yoga,Afternoon,60MIN,4,11,2,3.77
2024-03-26,INST016,Hip Hop,Evening,30MIN,2,8,10,3.8
2024-03-26,INST004,Hip Hop,Morning,30MIN,9,24,11,4.4
2024-03-26,INST004,Hip Hop,Morning,45MIN,5,4,42,4.47
2024-03-26,INST004,Hip Hop,Afternoon,15MIN,6,0,17,4.19
2024-03-26,INST004,B.L.T.,Early Morning,75MIN,4,3,31,4.34
2024-03-26,INST004,Hip Hop,Evening,75MIN,0,3,41,4.4
2024-03-26,INST004,Hip Hop,Evening,15MIN,6,3,18,4.23
2024-03-26,INST004,Hip Hop,Evening,75MIN,9,0,8,4.13
2024-03-26,INST003,B.L.T.,Evening,15MIN,9,4,9,3.3
2024-03-26,INST003,B.L.T.,Morning,60MIN,8,3,1,3.2
2024-03-26,INST003,Aerobics,Early Morning,75MIN,8,3,28,3.47
2024-03-26,INST003,Aerobics,Evening,60MIN,9,6,2,3.25
2024-03-26,INST003,Aerobics,Afternoon,60MIN,4,11,1,3.24
2024-03-26,INST003,TRX Circuit Party,Morning,75MIN,0,10,17,3.35
2024-03-26,INST003,Aerobics,Morning,60MIN,3,0,6,3.17
2024-03-27,INST010,Myobility,Morning,45MIN,3,3,32,3.86
2024-03-27,INST010,B.L.T.,Morning,30MIN,5,12,6,3.71
2024-03-27,INST010,B.L.T.,Morning,15MIN,2,31,2,3.83
2024-03-27,INST003,B.L.T.,Morning,45MIN,2,1,3,3.14
2024-03-27,INST003,Myobility,Evening,15MIN,7,1,2,3.18
2024-03-27,INST003,Aerobics,Early Morning,60MIN,6,2,10,3.26
2024-03-27,INST003,Myobility,Morning,15MIN,5,6,29,3.48
2024-03-27,INST007,Aerobics,Afternoon,30MIN,9,0,1,3.18
2024-03-27,INST007,Yoga,Afternoon,60MIN,7,23,4,3.42
2024-03-27,INST007,Aerobics,Evening,45MIN,2,6,4,3.2
2024-03-27,INST007,Yoga,Afternoon,15MIN,3,19,6,3.36
2024-03-27,INST007,Yoga,Afternoon,30MIN,3,25,9,3.45
2024-03-27,INST007,Meditation,Early Morning,15MIN,2,7,1,3.18
2024-03-27,INST009,Hip Hop,Afternoon,75MIN,5,21,6,3.36
2024-03-27,INST009,Muscle and Hustle,Afternoon,45MIN,9,27,2,3.42
2024-03-27,INST009,Muscle and Hustle,Evening,45MIN,6,9,2,3.21
2024-03-27,INST009,Boxing,Early Morning,15MIN,3,12,17,3.36
2024-03-27,INST009,Muscle and Hustle,Early Morning,45MIN,5,19,12,3.4
2024-03-27,INST009,Boxing,Afternoon,45MIN,5,9,10,3.28
2024-03-27,INST005,TRX Circuit Party,Early Morning,45MIN,6,15,17,3.86
2024-03-27,INST005,TRX Circuit Party,Evening,60MIN,5,9,10,3.72
2024-03-27,INST005,Aerobics,Morning,45MIN,7,14,13,3.82
2024-03-27,INST005,Aerobics,Early Morning,60MIN,6,8,2,3.64
2024-03-27,INST005,Aerobics,Evening,75MIN,6,9,26,3.89
2024-03-27,INST012,Meditation,Morning,15MIN,0,13,6,3.67
2024-03-27,INST012,Aerobics,Morning,30MIN,0,40,2,3.9
2024-03-27,INST012,Meditation,Morning,15MIN,0,7,4,3.59
2024-03-27,INST012,Yoga,Early Morning,15MIN,3,19,6,3.76
2024-03-27,INST012,Pilates,Evening,60MIN,3,7,1,3.59
2024-03-27,INST012,Aerobics,Morning,75MIN,5,7,7,3.67
2024-03-27,INST014,TRX Circuit Party,Morning,75MIN,9,14,14,3.77
2024-03-27,INST014,TRX Circuit Party,Morning,15MIN,7,7,5,3.59
2024-03-27,INST014,Hip Hop,Morning,45MIN,5,4,2,3.51
2024-03-27,INST014,Hip Hop,Evening,30MIN,0,31,9,3.8
2024-03-27,INST014,TRX Circuit Party,Afternoon,45MIN,3,14,18,3.75
2024-03-27,INST017,Pilates,Early Morning,30MIN,4,18,5,3.87
2024-03-27,INST017,Meditation,Morning,75MIN,6,27,6,3.99
2024-03-27,INST017,Muscle and Hustle,Early Morning,60MIN,9,6,4,3.79
2024-03-27,INST004,B.L.T.,Afternoon,15MIN,4,8,22,4.3
2024-03-27,INST004,B.L.T.,Morning,75MIN,1,21,29,4.47
2024-03-27,INST004,Hip Hop,Afternoon,45MIN,4,6,21,4.27
2024-03-27,INST020,TRX Circuit Party,Early Morning,30MIN,8,8,4,4.12
2024-03-27,INST020,TRX Circuit Party,Early Morning,15MIN,8,12,11,4.23
2024-03-27,INST020,B.L.T.,Afternoon,45MIN,2,24,7,4.25
2024-03-27,INST001,Meditation,Early Morning,60MIN,7,25,5,4.25
2024-03-27,INST001,Meditation,Evening,75MIN,6,34,9,4.37
2024-03-27,INST001,Aerobics,Early Morning,15MIN,1,5,15,4.09
2024-03-27,INST001,Meditation,Evening,60MIN,7,19,2,4.16
2024-03-27,INST001,Aerobics,Evening,45MIN,3,0,13,4.04
2024-03-27,INST019,Meditation,Afternoon,30MIN,0,19,9,3.76
2024-03-27,INST019,B.L.T.,Evening,45MIN,0,3,13,3.64
2024-03-27,INST019,B.L.T.,Morning,15MIN,3,7,14,3.72
2024-03-27,INST013,B.L.T.,Early Morning,60MIN,4,3,7,3.82
2024-03-27,INST013,B.L.T.,Afternoon,75MIN,3,2,17,3.9
2024-03-27,INST013,Myobility,Morning,15MIN,3,0,19,3.9
2024-03-27,INST013,B.L.T.,Evening,30MIN,9,19,6,4.02
2024-03-27,INST011,Muscle and Hustle,Evening,75MIN,1,8,28,4.25
2024-03-27,INST011,Muscle and Hustle,Evening,15MIN,0,41,6,4.35
2024-03-27,INST011,Muscle and Hustle,Afternoon,45MIN,7,26,1,4.22
2024-03-27,INST011,Yoga,Morning,30MIN,0,34,15,4.37
2024-03-27,INST002,B.L.T.,Evening,15MIN,4,20,20,4.28
2024-03-27,INST002,B.L.T.,Afternoon,75MIN,8,33,7,4.32
2024-03-27,INST002,B.L.T.,Evening,15MIN,4,10,12,4.1
2024-03-27,INST002,B.L.T.,Afternoon,15MIN,1,8,11,4.04
2024-03-27,INST018,Yoga,Evening,75MIN,8,17,0,4.01
2024-03-27,INST018,Yoga,Morning,15MIN,0,20,9,4.05
2024-03-27,INST018,Muscle and Hustle,Afternoon,15MIN,3,2,9,3.9
2024-03-27,INST006,TRX Circuit Party,Early Morning,15MIN,1,8,11,3.44
2024-03-27,INST006,TRX Circuit Party,Afternoon,30MIN,3,15,20,3.62
2024-03-27,INST006,TRX Circuit Party,Morning,30MIN,1,16,23,3.64
2024-03-27,INST006,B.L.T.,Early Morning,45MIN,8,1,30,3.63
2024-03-27,INST006,TRX Circuit Party,Evening,75MIN,3,8,10,3.45
2024-03-27,INST006,Myobility,Morning,75MIN,2,5,17,3.48
2024-03-27,INST006,Hip Hop,Afternoon,75MIN,0,14,2,3.4
2024-03-27,INST015,Hip Hop,Early Morning,15MIN,1,3,36,4.04
2024-03-27,INST015,Hip Hop,Morning,75MIN,7,1,25,3.97
2024-03-27,INST015,Hip Hop,Early Morning,45MIN,4,25,2,3.95
2024-03-27,INST015,Aerobics,Early Morning,60MIN,4,2,10,3.8
2024-03-27,INST015,Hip Hop,Evening,45MIN,8,15,21,4.08
2024-03-27,INST016,Hip Hop,Morning,45MIN,5,0,20,3.85
2024-03-27,INST016,Yoga,Evening,30MIN,4,30,9,4.03
2024-03-27,INST008,Myobility,Afternoon,75MIN,3,6,27,4.2
2024-03-27,INST008,Myobility,Morning,15MIN,0,13,18,4.15
2024-03-27,INST008,Myobility,Afternoon,75MIN,6,31,3,4.24
2024-03-27,INST008,Muscle and Hustle,Evening,30MIN,6,13,20,4.23
2024-03-27,INST008,Muscle and Hustle,Evening,60MIN,7,6,26,4.23
2024-03-27,INST008,Myobility,Afternoon,45MIN,2,13,11,4.1
2024-03-28,INST012,Meditation,Morning,75MIN,4,20,5,3.77
2024-03-28,INST012,Meditation,Morning,45MIN,0,11,6,3.65
2024-03-28,INST012,Meditation,Afternoon,30MIN,7,29,6,3.9
2024-03-28,INST012,Pilates,Evening,75MIN,3,14,4,3.69
2024-03-28,INST002,B.L.T.,Early Morning,15MIN,3,8,9,4.04
2024-03-28,INST002,B.L.T.,Early Morning,75MIN,3,6,34,4.27
2024-03-28,INST002,B.L.T.,Evening,45MIN,1,13,20,4.18
2024-03-28,INST002,B.L.T.,Morning,60MIN,3,31,13,4.31
2024-03-28,INST002,B.L.T.,Morning,45MIN,7,7,22,4.2
2024-03-28,INST002,B.L.T.,Evening,60MIN,8,17,18,4.27
2024-03-28,INST005,TRX Circuit Party,Afternoon,45MIN,1,9,14,3.72
2024-03-28,INST005,TRX Circuit Party,Early Morning,30MIN,8,4,0,3.6
2024-03-28,INST005,Aerobics,Morning,15MIN,0,2,24,3.74
2024-03-28,INST005,TRX Circuit Party,Afternoon,15MIN,6,13,14,3.81
2024-03-28,INST013,B.L.T.,Morning,60MIN,6,4,37,4.15
2024-03-28,INST013,Myobility,Early Morning,15MIN,5,6,4,3.83
2024-03-28,INST013,B.L.T.,Morning,30MIN,1,5,8,3.82
2024-03-28,INST017,Pilates,Early Morning,45MIN,0,11,5,3.76
2024-03-28,INST017,Muscle and Hustle,Early Morning,15MIN,0,26,11,3.97
2024-03-28,INST017,Muscle and Hustle,Early Morning,75MIN,1,0,22,3.83
2024-03-28,INST017,Meditation,Morning,45MIN,5,30,9,4.04
2024-03-28,INST001,Meditation,Evening,45MIN,3,25,8,4.24
2024-03-28,INST001,Aerobics,Morning,75MIN,0,37,9,4.34
2024-03-28,INST001,Aerobics,Afternoon,75MIN,9,13,7,4.17
2024-03-28,INST001,Yoga,Evening,60MIN,6,15,1,4.1
2024-03-28,INST001,Yoga,Early Morning,45MIN,7,18,2,4.15
2024-03-28,INST001,Aerobics,Early Morning,30MIN,2,3,19,4.12
2024-03-28,INST001,Aerobics,Evening,30MIN,5,27,15,4.35
2024-03-28,INST004,Hip Hop,Morning,60MIN,7,28,9,4.4
2024-03-28,INST004,Hip Hop,Early Morning,15MIN,4,4,13,4.17
2024-03-28,INST004,B.L.T.,Morning,75MIN,8,8,28,4.4
2024-03-28,INST004,B.L.T.,Early Morning,15MIN,5,39,1,4.41
2024-03-28,INST004,Hip Hop,Afternoon,60MIN,4,41,5,4.46
2024-03-28,INST006,Hip Hop,Afternoon,45MIN,1,0,20,3.45
2024-03-28,INST006,TRX Circuit Party,Evening,75MIN,3,16,22,3.65
2024-03-28,INST006,B.L.T.,Morning,45MIN,9,16,5,3.54
2024-03-28,INST006,Myobility,Afternoon,15MIN,4,3,11,3.42
2024-03-28,INST006,Myobility,Morning,30MIN,9,22,6,3.61
2024-03-28,INST006,Hip Hop,Evening,75MIN,3,19,9,3.55
2024-03-28,INST018,Muscle and Hustle,Early Morning,60MIN,4,10,4,3.94
2024-03-28,INST018,Yoga,Afternoon,45MIN,4,22,6,4.08
2024-03-28,INST018,Muscle and Hustle,Morning,45MIN,6,7,8,3.97
2024-03-28,INST018,Muscle and Hustle,Evening,75MIN,4,17,5,4.02
2024-03-28,INST018,Muscle and Hustle,Afternoon,45MIN,8,1,28,4.13
2024-03-28,INST018,Muscle and Hustle,Morning,45MIN,0,27,2,4.05
2024-03-28,INST015,Hip Hop,Morning,45MIN,2,0,16,3.82
2024-03-28,INST015,Hip Hop,Morning,30MIN,5,0,13,3.82
2024-03-28,INST015,Aerobics,Morning,30MIN,2,22,9,3.97
2024-03-28,INST015,Aerobics,Evening,30MIN,8,15,1,3.88
2024-03-28,INST003,Myobility,Morning,30MIN,5,20,9,3.42
2024-03-28,INST003,TRX Circuit Party,Morning,30MIN,8,4,0,3.2
2024-03-28,INST003,Aerobics,Afternoon,15MIN,4,1,5,3.18
2024-03-28,INST003,B.L.T.,Morning,45MIN,4,2,3,3.17
2024-03-28,INST003,Aerobics,Afternoon,15MIN,1,4,15,3.28
2024-03-28,INST014,Hip Hop,Morning,60MIN,5,0,11,3.56
2024-03-28,INST014,Muscle and Hustle,Early Morning,30MIN,7,10,23,3.8
2024-03-28,INST014,Muscle and Hustle,Afternoon,15MIN,7,2,1,3.5
2024-03-28,INST014,Hip Hop,Early Morning,60MIN,6,6,4,3.56
2024-03-28,INST014,Meditation,Morning,30MIN,5,23,6,3.74
2024-03-28,INST014,Muscle and Hustle,Afternoon,15MIN,8,14,14,3.76
2024-03-28,INST014,Meditation,Evening,15MIN,6,16,2,3.64
2024-03-28,INST009,Hip Hop,Afternoon,75MIN,5,3,4,3.16
2024-03-28,INST009,Hip Hop,Early Morning,75MIN,6,15,10,3.35
2024-03-28,INST009,Hip Hop,Early Morning,45MIN,9,3,9,3.25
2024-03-28,INST009,Boxing,Morning,45MIN,9,9,6,3.28
2024-03-28,INST009,Hip Hop,Evening,45MIN,3,15,8,3.3
2024-03-28,INST008,Myobility,Morning,45MIN,7,10,14,4.15
2024-03-28,INST008,Muscle and Hustle,Early Morning,30MIN,4,20,15,4.23
2024-03-28,INST008,Muscle and Hustle,Morning,75MIN,7,20,13,4.24
2024-03-28,INST016,Hip Hop,Early Morning,75MIN,3,37,3,4.03
2024-03-28,INST016,B.L.T.,Morning,45MIN,8,0,11,3.79
2024-03-28,INST016,B.L.T.,Afternoon,30MIN,8,5,11,3.84
2024-03-28,INST019,B.L.T.,Early Morning,75MIN,9,4,24,3.85
2024-03-28,INST019,B.L.T.,Early Morning,45MIN,8,24,2,3.82
2024-03-28,INST019,B.L.T.,Afternoon,45MIN,2,7,12,3.69
2024-03-28,INST019,B.L.T.,Early Morning,60MIN,6,11,10,3.75
2024-03-28,INST019,B.L.T.,Morning,30MIN,4,12,9,3.73
2024-03-28,INST011,Muscle and Hustle,Afternoon,60MIN,4,13,22,4.27
2024-03-28,INST011,Muscle and Hustle,Early Morning,60MIN,2,16,8,4.14
2024-03-28,INST011,Muscle and Hustle,Evening,30MIN,2,1,39,4.3
2024-03-28,INST011,Muscle and Hustle,Afternoon,60MIN,1,13,5,4.07
2024-03-28,INST011,Muscle and Hustle,Afternoon,30MIN,1,18,4,4.11
2024-03-28,INST011,Muscle and Hustle,Early Morning,60MIN,4,27,12,4.31
2024-03-28,INST011,Yoga,Early Morning,45MIN,4,28,9,4.29
2024-03-28,INST020,Hip Hop,Morning,15MIN,3,4,17,4.16
2024-03-28,INST020,Hip Hop,Evening,75MIN,8,3,19,4.22
2024-03-28,INST020,Hip Hop,Evening,75MIN,4,27,4,4.27
2024-03-28,INST010,Myobility,Early Morning,45MIN,6,14,12,3.8
2024-03-28,INST010,B.L.T.,Morning,60MIN,0,6,35,3.89
2024-03-28,INST010,B.L.T.,Early Morning,75MIN,9,12,8,3.77
2024-03-28,INST010,B.L.T.,Early Morning,15MIN,5,2,5,3.6
2024-03-28,INST010,B.L.T.,Afternoon,60MIN,4,5,21,3.78
2024-03-28,INST010,B.L.T.,Early Morning,30MIN,0,34,11,3.93
2024-03-28,INST007,Aerobics,Early Morning,75MIN,1,3,30,3.42
2024-03-28,INST007,Aerobics,Morning,15MIN,5,18,6,3.37
2024-03-28,INST007,Meditation,Evening,15MIN,2,16,5,3.31
2024-03-28,INST007,Meditation,Morning,75MIN,1,26,11,3.46
2024-03-28,INST007,Aerobics,Early Morning,60MIN,8,7,9,3.32
2024-03-28,INST007,Aerobics,Evening,75MIN,8,22,6,3.44
2024-03-29,INST016,Yoga,Early Morning,15MIN,4,12,2,3.78
2024-03-29,INST016,Hip Hop,Morning,60MIN,4,11,16,3.91
2024-03-29,INST016,B.L.T.,Early Morning,75MIN,1,1,28,3.9
2024-03-29,INST016,B.L.T.,Afternoon,60MIN,7,8,13,3.88
2024-03-29,INST019,B.L.T.,Evening,45MIN,4,14,7,3.73
2024-03-29,INST019,Meditation,Evening,75MIN,4,23,6,3.81
2024-03-29,INST019,Meditation,Early Morning,75MIN,3,8,1,3.6
2024-03-29,INST009,Boxing,Evening,75MIN,1,5,7,3.17
2024-03-29,INST009,Hip Hop,Afternoon,15MIN,0,8,14,3.26
2024-03-29,INST009,Muscle and Hustle,Afternoon,45MIN,1,1,10,3.16
2024-03-29,INST009,Hip Hop,Morning,60MIN,3,1,5,3.13
2024-03-29,INST002,B.L.T.,Afternoon,60MIN,3,7,8,4.02
2024-03-29,INST002,B.L.T.,Afternoon,75MIN,9,26,10,4.29
2024-03-29,INST002,B.L.T.,Evening,60MIN,7,19,22,4.32
2024-03-29,INST002,B.L.T.,Evening,45MIN,1,12,36,4.33
2024-03-29,INST002,B.L.T.,Afternoon,60MIN,7,16,18,4.25
2024-03-29,INST002,B.L.T.,Early Morning,60MIN,5,10,10,4.09
2024-03-29,INST008,Muscle and Hustle,Evening,15MIN,8,3,10,4.05
2024-03-29,INST008,Muscle and Hustle,Afternoon,60MIN,2,17,2,4.05
2024-03-29,INST008,Myobility,Afternoon,30MIN,0,5,22,4.11
2024-03-29,INST008,Myobility,Early Morning,60MIN,1,12,22,4.19
2024-03-29,INST008,Myobility,Morning,15MIN,0,22,15,4.21
2024-03-29,INST005,TRX Circuit Party,Afternoon,75MIN,7,15,16,3.86
2024-03-29,INST005,Aerobics,Evening,45MIN,7,15,14,3.84
2024-03-29,INST005,TRX Circuit Party,Morning,60MIN,3,15,21,3.87
2024-03-29,INST004,Hip Hop,Morning,15MIN,8,14,8,4.26
2024-03-29,INST004,B.L.T.,Early Morning,60MIN,3,6,10,4.15
2024-03-29,INST004,Hip Hop,Evening,15MIN,7,9,18,4.3
2024-03-29,INST004,B.L.T.,Evening,15MIN,4,8,16,4.24
2024-03-29,INST004,Hip Hop,Afternoon,75MIN,0,8,16,4.2
2024-03-29,INST004,Hip Hop,Morning,15MIN,4,8,18,4.26
2024-03-29,INST018,Muscle and Hustle,Afternoon,15MIN,2,23,14,4.15
2024-03-29,INST018,Muscle and Hustle,Afternoon,45MIN,6,11,19,4.12
2024-03-29,INST018,Yoga,Afternoon,15MIN,1,10,4,3.91
2024-03-29,INST007,Meditation,Afternoon,75MIN,1,14,6,3.29
2024-03-29,INST007,Aerobics,Morning,75MIN,7,0,7,3.22
2024-03-29,INST013,B.L.T.,Evening,30MIN,2,16,1,3.87
2024-03-29,INST013,B.L.T.,Morning,45MIN,5,17,13,4.03
2024-03-29,INST013,B.L.T.,Early Morning,60MIN,9,3,28,4.08
2024-03-29,INST013,Myobility,Early Morning,30MIN,4,24,6,4.02
2024-03-29,INST013,B.L.T.,Morning,75MIN,9,8,11,3.96
2024-03-29,INST013,Myobility,Early Morning,15MIN,8,33,6,4.15
2024-03-29,INST011,Muscle and Hustle,Afternoon,30MIN,5,3,16,4.12
2024-03-29,INST011,Yoga,Morning,75MIN,1,30,12,4.31
2024-03-29,INST006,Myobility,Early Morning,60MIN,2,12,4,3.42
2024-03-29,INST006,B.L.T.,Afternoon,45MIN,1,7,3,3.35
2024-03-29,INST006,B.L.T.,Evening,30MIN,2,12,15,3.53
2024-03-29,INST006,B.L.T.,Morning,45MIN,4,0,24,3.52
2024-03-29,INST006,Hip Hop,Evening,30MIN,4,21,11,3.6
2024-03-29,INST006,TRX Circuit Party,Afternoon,30MIN,1,13,19,3.57
2024-03-29,INST001,Meditation,Evening,15MIN,2,20,7,4.17
2024-03-29,INST001,B.L.T.,Morning,30MIN,7,25,4,4.24
2024-03-29,INST001,Aerobics,Early Morning,30MIN,2,14,11,4.15
2024-03-29,INST001,Aerobics,Afternoon,15MIN,2,12,31,4.33
2024-03-29,INST001,Meditation,Evening,60MIN,2,16,6,4.12
